sender,no_reacts,text,label
$USER1682,0,Dumnezeu e viu și adevărat,OTHER
$USER1683,0,"La mulți ani binecuvântați cu lumină și iubire, femei minunate!",OTHER
$USER1684,0,Dumnezeu sa păzească țara noastră,OTHER
$USER1685,0,Naționalism este ce faci tu să stai în pat și să râzi ca.... Nu ți-ar fi rușine!!!,OTHER
$USER1686,0,Unde ești Simioane??????,OTHER
$USER1687,0,Demisia guvernului tradator si criminal,OTHER
$USER0024,1,DEMISIA DEMISIA DEMISIA DEMISIA DEMISIA DEMISIA.,OTHER
$USER1688,0,"Ciucă ,la pușcărie !",OTHER
$USER1689,1,JOS MAFIA NE AM SATURAT.,OTHER
$USER1690,0,Felicitări doamnă!,OTHER
$USER1676,0,Stimata doamna Diana saaveti o zi binecuvîntata de Domnul Isus Hristos sunteți o doamna curajoasă,OTHER
$USER1691,1,La MULTI ANI BINECUVINTATI STIMATA DNA AVOCAT SENATOR DIANA IVANOVICI SOSOACA!,OTHER
$USER1688,0,Slugă speriată și proastă această MăăCiucă!,ABUSE
$USER0093,0,LA VOT NICIUNUL ALES DINTRE TRADATORI!,OTHER
$USER1692,0,LA MULȚI ANI TUTUROR FEMEILOR DIN LUMEA ASTA!,OTHER
$USER1693,0,Simion nu vine pt Diana a luat atitudine de asta nu ies acum vor ieși cînd îi vor trimite pe bărbați la război cu el in frunte,OTHER
$USER1694,1,Avem conducători Numa hoți traficanți și mincinoși,OTHER
$USER1695,0,Si ce mai masca avea de un leu,OTHER
$USER1127,0,La multi ani!...si mult respect. O zi binecuvintata de D-zeu va doresc sa aveti!,OTHER
$USER1696,0,Jos tot guvernul incompetent care ne-a dus la sapa de lemn!!! INCOMPETENTILOR! !!!! MIZERABILILOR !!!! TICALOSILOR !!!! FACETI LEGI DOAR VOUA SA VA MEARGA BINE !!!,ABUSE
$USER1697,1,Mult respect dna Diana!,OTHER
$USER1695,0,Pai adevarat vorbesti bravo ai dreptate bravo esti o desteapata,OTHER
$USER1698,0,Paceeeee pe pamint.,OTHER
$USER1689,0,MA CIUCA JOS MASCA,OTHER
$USER1699,0,Restul doamna Șoseaua la multi ani de ziua femeii,OTHER
$USER1700,0,Dorim neutralitatea României,OTHER
$USER0660,1,"NU VREM STARE DE CRIZA, VREM PACE, GUNOAIELOR DE LA CONDUCEREA ROMANIEI!",ABUSE
$USER1700,1,Da America vrea razboi,OTHER
$USER1701,0,"--- - LA , MULTI ANI , STIMATA SI IUBITA., D.na DIANA .IOVANOVICI SOSOACA. , IAR : ZIUA DE 8 MARTIE ! SA. VA. ADUCA : IZBANDA",OTHER
$USER1702,0,PACE-NEUTRALITATE,OTHER
$USER1674,0,"Elisa Anca ,așa a scris telefonul , greșit",OTHER
$USER1703,0,Sa fie huiduita,OTHER
$USER1704,3,Unde este AUR de ce nu se alatura poporului rusine tradatorilor.,OTHER
$USER1694,0,Ați votat un Președinte traficant și criminal,OTHER
$USER1705,4,UNDE ESTE AUR ? RUSINE SA LE FIE,OTHER
$USER1682,0,Aglaia Ionescu așa merită,OTHER
$USER1706,4,Jos tradatorii Vrem pace!,OTHER
$USER1707,0,sa iobag la @Sosoaca,ABUSE
$USER1708,0,Bravooooo. Asa es de odata cu asta se scapa de sub control si e un pericol social.,OTHER
$USER1661,0,JOS IOHANIS CY JEGOSIU,ABUSE
$USER0660,0,"JOS GUNOAIELE DE LA CONDUCEREA ROMANIEI! DEMISIA, TRADATORILOR!",ABUSE
$USER1709,1,Felicitări si sănătate să aveți să vă bucurați si sa ne.bucurăm de copii,OTHER
$USER0126,0,PACE! PACE! PACE!,OTHER
$USER1710,0,"PUTIN să îi termine pe IOHANIS, CIUCĂ, CIOLACU SI CELOR LAȚI TRĂDĂTORI",OTHER
$USER1635,0,Nici o stare de criza,OTHER
$USER1711,3,Demisia lui iohanis,OTHER
$USER1646,1,Pe copilul meu nu pune nimeni mâna!,OTHER
$USER1712,3,JOS JOHANIS TRĂDĂTOR DEMISIA CRIMINAL NENOROCIT,INSULT
$USER1713,0,Le dam foc daca pun mana pe copiiii nostri,OTHER
$USER1628,0,"Pace, Pace ,Neutralitate !",OTHER
$USER1714,0,VREM PACE! JOS IOHANIS! JOS CIUCA!,OTHER
$USER1688,0,"O să pornim război împotriva slugilor ordinare ,altfel nu există scăpare !",ABUSE
$USER1715,0,Tre sa fiti multi si curajosi Pentru revolutie.voi Sunteti niste oi proaste!,INSULT
$USER1716,0,Bvooooo..demisia,OTHER
$USER1717,0,IESITI IN STRADA DRAGI BUCURESTENI CA NENOROCITII NE TRIMIT COPII LA RAZBOI,INSULT
$USER1718,0,Trebuie intrat peste ei caci asa ei fac tot ce vor,OTHER
$USER0024,0,Diana adevărată mama.,OTHER
$USER1719,0,Bravo Diana!!!!!,OTHER
$USER1720,0,"La multi ani D-na Senator, si tuturor mamelor si femeilor dupa planeta. La multi ani de 8 Marine!",OTHER
$USER1721,0,Este Mult Prea tirziu. Trebuia Miscat de mult,OTHER
$USER0235,2,Toata lumea în stradă,OTHER
$USER1722,0,Dati afara porci,INSULT
$USER1723,0,Intra la buncare si pe copiii lor ii trimit afara sa se salveze..nenorocitii !,INSULT
$USER1724,0,"Ce au zis ce au facut,ca nu mai stiu nimic",OTHER
$USER1688,0,Niciodată nu vom lupta pentru Ucraina!!! !!!,OTHER
$USER1694,0,Așa e poate înțelegeți ce înseamnă America,OTHER
$USER1725,0,Și tot în casa stați!,OTHER
$USER1702,1,Bravo Diana! Si eu in calitate de mama nu permit nimanui sa se atinga de copilul meu,OTHER
$USER1726,3,Criminali nu au copii,OTHER
$USER0339,1,Unde este Aur cu fani lui bucureșteni ce fac,OTHER
$USER1727,0,Oameni buni iesiti in strada dati Jos guvernul si neamtul ala imputit....iesiti in strada .....iesiti in strada....ca ne omoara copii astia viermii astia.,ABUSE
$USER1728,0,"Eu cred ca nici o mama nu își va da copilu sa meargă pe front,doar dacă ma vor omora pe mine !",OTHER
$USER1729,1,Jos Iohanis astazi maine e prea tarziu!!!,OTHER
$USER1730,0,ARMATA CE FACETII ALATURATIVA POPORULUI,OTHER
$USER0093,0,SUNTEM MAME SA NE APARAM COPIII!,OTHER
$USER1731,0,DEMISIA CRIMINALILOR DIN GUERN MÎNCAIAR VIERMII SI CANCERUL DE VI.,ABUSE
$USER0052,0,Stati in case fraierilor..ca pe voi va ia la ciuruit..nu pe noi....injuratio pe femeia asta ..care isi raceste gura degeaba....stati ..ca o sa aibe cine sa va planga..,INSULT
$USER1732,0,Crima pt crima Jos cu jegurile carè imi vrea râul,ABUSE
$USER1733,0,Păcat că i-ați votat,OTHER
$USER1734,0,Mizerabilii ăștia trebuie fugăriți din tara,ABUSE
$USER1735,0,Bravo ooooo Doamna Diana,OTHER
$USER1736,0,Ei o sa plece si noi o sa murim,OTHER
$USER1641,0,Jigodii de politicieni! Jos mafia politica!,ABUSE
$USER0043,0,Nesupunere civica!!!,OTHER
$USER1737,1,PACE și neutralitate!,OTHER
$USER1738,0,Sunt niște criminali jos criminali,OTHER
$USER1739,0,Bravo Diana sono cu te,OTHER
$USER1740,1,"Respect, doamna Diana!!! LA MULȚI ANI!!! PRIMĂVARA FRUMOASA!!! BUNULE DUMNEZEU AI GRIJA DE ROMANI. AMIN.",OTHER
$USER1741,1,tot asa si Italia a primit emigranti in tara lor si au fost violata studente in subpasajele din gari,OTHER
$USER0042,0,Marius Romila criminal este Johanis !!! Cretinule !,INSULT
$USER1742,3,JOS MÂINILE DE PE COPIII ȘI NEPOȚII NOȘTRI,OTHER
$USER1644,0,Ungaria vede discursul tău!,OTHER
$USER1743,0,Copiii nostri nu au de ce sa moara intr-un razboi al acestui secol! Potoliti-va! Nu va mai faceti planuri pe viata nostra! Ne nastem liberi!,OTHER
$USER1744,0,Dacă familia lui Iohannis copiii lui Iohannis priministru formează și și apă rece,OTHER
$USER1693,0,Armata și jandarmii să se alăture poporului ca va vor trimite la razboi,OTHER
$USER1745,0,IOHANNIS SA PLECE LA LUPTA PENTRU UCRAINA !!!!,OTHER
$USER1688,0,"Veronica Jitariuc ,șterg refugiații la cur ,cei de la AUR!!!!",PROFANITY
$USER1746,0,NE SCOATE DIN COVIT PTR .RAZBOI RUSINE,OTHER
$USER1747,0,LUATI LABELE DE PE COPII CRIMINALILOR!,OTHER
$USER0027,0,Felicitări Mihai Lasca !,OTHER
$USER1732,0,Diana esti femeie LA MULTI ANI !,OTHER
$USER1744,0,Vă doresc la mulți ani la toate femeile din România,OTHER
$USER1748,0,Bravo Doamna Diana,OTHER
$USER1749,0,Un slugoci nenorocit,ABUSE
$USER1750,0,Nu război.Neutraltatr pentru Romania.,OTHER
$USER1751,2,VREM PACE ! VREM PACE !,OTHER
$USER1738,0,Ucraina nu e tara noastră să se omoare cu rusia nu e treaba noastră să ducă Iohanis să lupte el pentru ei să o ia și pe nevastă-sa poate o fute Ucraina și rusia,ABUSE
$USER1496,0,Unde este AUR??,OTHER
$USER1721,0,Unde e Tradatorul Radu moraru ???,OTHER
$USER1752,1,Unde sunt cei de la aur...acei ce spun ca wunt patrioti,OTHER
$USER1753,2,Criminali vor sa ne ia copii,OTHER
$USER1754,0,Dupa ce punem mana pe arme nici nu avem treaba cu rusii asa vom face,OTHER
$USER0235,0,Haideți în stradăaaaa ieșiți din toate orasele,OTHER
$USER1755,1,Felicitări doamna Sosoaca! Să meargă în război Johannis cu oile lui!!!,OTHER
$USER1728,0,"Bravo doamna Diana,respect pentru curajul dumneavoastră!",OTHER
$USER1756,0,"Stau cuminti,isi asculta stapanii,sa nu deranjeze.",OTHER
$USER1731,4,VĂ SPUN SINCER CĂ PLÎNG,OTHER
$USER1570,0,Cine e tras la răspundere de toate amenzile și de oameni morți din cauza plandemiei,OTHER
$USER1757,0,"Crema pace,neutralitate",OTHER
$USER1588,0,Transilvania independentă urmează,OTHER
$USER0145,0,Undes trădători Aur,OTHER
$USER1615,0,Și bătrâni Vlad fel au fost omorâți,OTHER
$USER1745,1,"AUR A TRADAT, NU SUSTINE PACEA !",OTHER
$USER1758,0,La Mulți Ani Doamna Senator,OTHER
$USER1731,0,LUIAR MOARTEA PE TOȚI GUVERNANȚII CRIMINALI,ABUSE
$USER0235,2,"Oamenii bunii ieșiți în stradă va rog ,este vorba de viata copiilor ,soților, nepoților si tuturor românilor",OTHER
$USER1759,0,Asa e puru adevăr felicitări doamne ajuta Amin,OTHER
$USER0136,1,Mass Media trădătoare din nou Sper sa fie pedepsiți toți să nu îi mai vedem aceste posturi tv Iuda,OTHER
$USER1744,0,Dar ce numere Arafat Iohannis și priministru la război să facă ele fost în război că sunt bogată deja a ieșit dincovici acum ai fost director război,OTHER
$USER1738,0,Trebuie să dăm foc la parlament,OTHER
$USER1760,0,SUNTEM ON-LINE 2.964,OTHER
$USER1753,1,Am și eu un Băiat și ce vor criminali sa mi-l ea,OTHER
$USER1688,0,Nu mai sunt speranțe pentru noi!,OTHER
$USER1754,0,Etraom ministerului apararii nationale !!!!! Mooie !!!!,ABUSE
$USER1747,0,NEUTRALITATE!NEUTRALITATE! NEUTRALITATE!,OTHER
$USER1635,0,Moderatorii arestati,OTHER
$USER1761,0,Aur sa dat cu Ioanis cu ideile lui idioți vor să ne bage în război și aur al vostru..,INSULT
$USER1707,0,plecati ba cu rusii vostri,OTHER
$USER1738,0,Trebuie să ieșim in stradă să dăm foc la guvern cu toți criminali in el jos Iohanis,OTHER
$USER1762,0,"Bucureștenilor, care stati in case , va intreb : în caz de razboi care oraș credeti voi ca va fi atacat primul ?",OTHER
$USER1763,0,Neutralitate și pace .,OTHER
$USER0081,2,Doar Ana-Maria Gavrilă de la AUR este prezentă!,OTHER
$USER1764,1,"Dna Rodica Boancă, George Simion unde sunteți acuma? vai acuma vedem cine este cu poporul român și cine nu",OTHER
$USER1765,1,Marsh mah terminatilor,INSULT
$USER1766,1,NEUTRALITATE FATA DE ACEST CONFLICT RUSO-UCRAINEAN...NE DORIM PACE,OTHER
$USER1721,3,Bruxelul este criminal,OTHER
$USER1570,0,De ce nu ne lasă in pace !!!vor sa ne distrugă țara și poporul,OTHER
$USER1688,0,"Mesagera satanistilor ,Kamala ,o să i dea ordinul slugoiului astăzi !",ABUSE
$USER0909,1,"Ehei, bună întrebare!!! Mare dezamăgire!!",OTHER
$USER1767,1,Bravo Diana nu vrem război să ne lase copii in pace,OTHER
$USER1768,1,Văi de noi ! Nu e corect !,OTHER
$USER0999,1,Demisia ciucă este un director și toți din fruntea țării sunt trădătorii României,OTHER
$USER1615,0,"Pt că au luat bani nenorociți , ne-au vândut cale niște oii",INSULT
$USER1587,0,"Clara Popescu din cate vad ești o hiena îngustă la cap,ești o hiena bolnavă și vaccinată",INSULT
$USER1769,0,"Voi sinteti COMUNISTI cu Putin, mi se pare",ABUSE
$USER0871,0,M-am convins si de Terhes și AUR și George Simion .,OTHER
$USER1761,0,Asai au votat vor să ne bage în război..,OTHER
$USER1679,1,Vine mai târziu. Doamnă.,OTHER
$USER1770,1,Umblă prin piețe și mituiește bieții țărani și bătrâni ca să îi ademenească de partea lui.,OTHER
$USER1771,0,La multi ani !!Noi vrem pace nenorociti vor sa ne omoare cu planurile lor de evrei,INSULT
$USER1772,0,Stai drq cuminte. Ca suntem vanduti cu tot cu fulgi.,PROFANITY
$USER1773,0,Neutralitateă Rominiei vrem !,OTHER
$USER1700,0,Nu participa! Au anuntat,OTHER
$USER1774,0,"Război INSEAMĂ =MOARTEA NOASTRĂ ,NOI TREBUIE SĂ MURIM,ASTA ESTE ADEVĂRUL DE NEACCEPTAT!",OTHER
$USER1775,0,Pace vrem nu razboi .La război să meargă golanii care vor război.,INSULT
$USER1776,1,Pace vrem atitsaraci si curati,OTHER
$USER1615,0,Afară Cu NATO afară cu Hoți și Trădători și criminali ai țări noastre,OTHER
$USER1777,0,"NU MAI VOTAM A.U.R,pai unde sunt ei acum?:",OTHER
$USER1778,0,Angelo.fi.mai.civilizat.ca.nui.frumos.ce.vorbesti.anseamna.ca.esti.un.mafiot,OTHER
$USER1688,0,"Stefan Cristian ,vorbește frumos ,nenea ,sau ești în târg cu precupețele!",OTHER
$USER1723,0,"Si de America , se va alege prafu'. ..asta o sa se intample mai mult ca sigur.",OTHER
$USER1589,0,SUSTIN RO-EXIT RO-EXIT RO-EXIT,OTHER
$USER1779,0,Lumea sta in case bulangii care sant,ABUSE
$USER1780,1,Mars! nu ti- e rusine criminal nenorocit!,INSULT
$USER1766,0,"PACE,PACE PACE...",OTHER
$USER1745,0,PACE ! PACE ! PACE !,OTHER
$USER1781,0,"Stă la dos,el iese doar la apelul bocancilor!",OTHER
$USER1782,0,Vrem pace și neutralitatea României !,OTHER
$USER1783,1,BARBATI ROMANIEI UNDE SUNT !!!!MAI sunt pârgari în țara asta????.,OTHER
$USER1676,1,pentru Doamna Diana Iovanovici tot respectul din partea mea Daniel Corneliu din Suceava Moara,OTHER
$USER1770,0,"Bă sulă, dacă intrăm în război o să mai lucrezi la mă-ta la coada vacii.",ABUSE
$USER1687,0,Bravo domnule Lasca.adevarat patriot,OTHER
$USER1758,0,In Ucraina se fabrică arme biologice,OTHER
$USER1784,0,"LA MULȚI ANI, DIANA ȘOȘOACĂ ! LA MULȚI ANI TUTUROR DOMNIȘOARELOR ȘI DOAMNELOR !",OTHER
$USER1783,0,BUCUREEEEEESTIII IEEEEESI IN STRAAAAAAAA !!!!,OTHER
$USER1700,4,"Terhes ocupat cu ajutorul pt ucraina, si noua ne a întors spatele",OTHER
$USER1785,0,"La multi ani fiicei dv ,d le Mihai Lasca Multă sănătate și succes",OTHER
$USER1615,0,"Baaaaa Nenorociților De la Palat , ieșit afară din Parlamentări",INSULT
$USER1786,0,"Romania Crestina E neutra fata de orice confruntare in orice razboi , Steagul nostru e Isus Hristos cu Invatatura Lui , cu Poruncile si Legile Sfinte , Dumnezeiesti , amin!",OTHER
$USER1787,0,Demisia Johannis! Jos guvernul trădător!,OTHER
$USER1788,0,Cel mai frumos cadou pentru femei și pentru toată lumea sa fie,OTHER
$USER1789,2,Atenție la instigatori,OTHER
$USER1790,0,E rindul nostru,OTHER
$USER1694,0,Va dați seama dacă Iohanis cacatu pizdi a ajuns sa al amenințe pe Puțin in ce hal am ajuns,INSULT
$USER1724,0,"Iohannis Arafat,Ciuca,etcdu-te-n p,,,da ma-ti",ABUSE
$USER0126,0,A SSIT SI O SATANA...???,ABUSE
$USER1587,1,"Stefan Dauto ,ești spălat pe creier,ce aperi și pe cine mai idiotule",INSULT
$USER1711,0,Lasca Mihai stima !,OTHER
$USER1791,0,Suntem manipulați !,OTHER
$USER1513,0,Bine a zis cine a zis că acest război a fost scos de la sertar era premeditat...,OTHER
$USER1785,0,"Nu permiteți să se distrugă acest protest ,nici sa vina instigatori care vor să distrugă acest protest",OTHER
$USER1770,0,Valentin Besleaga apară averea gunoaielor și stăpânilor lui. E un nenorocit de sclav care aștepta doza 8 de vaccin!,ABUSE
$USER1792,1,"Au apărut trolii de serviciu,schimbul 2!!!",OTHER
$USER1527,0,"Vrem PACE, NU RAZBOI !",OTHER
$USER1787,0,Jos mas media coruptă!,OTHER
$USER1791,0,Rușine celor care părăsește țara noastră acum !!,OTHER
$USER1793,1,Vrem neutralitate! Nu vrem razboi!,OTHER
$USER1794,0,Sa va ajute Dumnezeu ca sa invingeti!!!! Pace! Pace!,OTHER
$USER1712,2,OAMENI BUNI.. AFARĂ....DIN CASĂ.. CĂ NE OMOR COPII... DEMISIA... CRIMINALILOR,OTHER
$USER1788,0,Nu ne vrem copiii la război vrem pace,OTHER
$USER1674,1,Va bruiază cu netul jmeecherii.,OTHER
$USER1795,0,"Cu sacrificii enorme am crescut copiii in aceasta perioada de dupa revolutie,stiti bine .",OTHER
$USER1737,0,"Bucureștiul în stradă , nu va pasă?",OTHER
$USER1796,0,Toți ar trebui sa ieșim ca alt fel este jale,OTHER
$USER1797,0,La multi ani tuturor femeilor,OTHER
$USER1694,2,Mai bine fac pușcărie de cât sa merg in război sa mor pentru conducători puli,INSULT
$USER1745,0,JOS IOHANNIS !!! JOS GUVERNUL MAFIOT !!!,OTHER
$USER0025,0,Era una acolo cu botnita care avea de discutat cu Diana,OTHER
$USER1798,0,București ieșiți în stradă,OTHER
$USER0035,0,Cei care urmează să vă înrolați UNDE SUNTEȚI !!!!!,OTHER
$USER1799,0,"IESITI DRAGI ROMANI IN STRADA! PT VOI, PT NOI, PT COPIII SI NEPOTII NOSTRI!",OTHER
$USER0846,2,"Angelo Bonati Ana Mari,nu mai este în AUR. E independent",OTHER
$USER1694,3,Sa meargă jandarmi care se dau șefi și Dumnezei României,OTHER
$USER1700,0,Jos AUR TRĂDĂTORI,OTHER
$USER1800,0,România TV spune ca avioane ucrainene au aterizat in România,OTHER
$USER1674,0,"Au modificat legea de chemare, acum e până la 60 de ani",OTHER
$USER1788,0,"Încă România doarme, Romania trezestete !!!!",OTHER
$USER1801,0,Ami plac gainile!!!!,OTHER
$USER1802,0,Pace și neutralitate!,OTHER
$USER1688,0,"AUR ,șterge refugiații la cur !!!!",PROFANITY
$USER1803,0,Și ceilalți parlamentari își trimit copiii la moarte?,OTHER
$USER0081,1,Rodica Plotogea Nu am ştiut!,OTHER
$USER1804,1,Pace România!!!!!!,OTHER
$USER1805,0,De ce Aur nu vi se alătură??,OTHER
$USER1770,1,"Roxana Anghel nu intrăm, stați liniștită! Zelenski deja a anunțat că e de acord cu toate cerințele impuse de Rusia!",OTHER
$USER0643,0,Aur inumara bani,OTHER
$USER1806,0,Iar o filmati pe proasta de sosoaca,INSULT
$USER1807,0,Pace !și RRSPECT,OTHER
$USER1808,0,"SUNTEM ROMANI,inainte de toate!!!",OTHER
$USER1809,0,PACE PACE PACE!!!!,OTHER
$USER1810,0,Dumnezeu să vă binecuvânteze și ocrotească și pe noi! Doamne ajuta!,OTHER
$USER1811,0,dar cine vrea război?,OTHER
$USER1812,2,VREAU SA VEDEM SI AURUL UNDE E?,OTHER
$USER1813,0,Nu mi omorî copilul gunoi de președinte,ABUSE
$USER1814,0,Daca ati fi in strada toti care santeti pa fb ar fi f bine !,OTHER
$USER1615,1,Pt că Dumnezeu știe ce este cu noi și va urma să fie. De aceea Dumnezeu Ne va apara,OTHER
$USER1815,0,Respect d na Diana,OTHER
$USER1816,0,Nu suntem deacord sa ne ia copii in război.sa plece ei care vor război .La multi ani femei si mame frumoase!,OTHER
$USER1817,0,Ce penibilă e urlătoarea asta :))),OTHER
$USER1790,0,Rupe i pe toți. Diana,OTHER
$USER1818,3,Asta ii proasta rau,INSULT
$USER1819,1,Nuuuuuuuuu! Nu e războiul nostru !!!!,OTHER
$USER1820,0,Nu vrem război!!!!!!!,OTHER
$USER1710,1,Cine a semnat să meargă la Război.,OTHER
$USER1821,0,Nu vrem razboi si Nici copii mei nui voi Lasa la razboi,OTHER
$USER1822,0,Mulțumim și dumnivoastra sa la multi ani cu sănătate.,OTHER
$USER1823,1,"La multi ani cu sanatate, pace , liniste, zile senine si bucurii",OTHER
$USER1824,1,Dute-n gâtu măti fe pupincurist și coadă de topor.,ABUSE
$USER1825,1,"Acum, nu ne mai apară NATO ! De ce se încorporează copiii care nu au văzut o armă în viața lor și care nu vor război ?!?",OTHER
$USER1804,0,Doamne ajută ne să fie Pace!!!!!,OTHER
$USER1781,2,"Cred că tu ești,dar nu vrei să conștientizezi!",OTHER
$USER1820,0,Paceeeeeeee!!!!!,OTHER
$USER1615,0,iei sa mearga la Război nu Romani. Noi nu vrem Război,OTHER
$USER1826,0,ASA ESTE ASA S-A FACUT ! AMIN !,OTHER
$USER1637,1,Mai inteligentule ce cauți tu aici cu proști care își iubesc țara și poporul ! Marș pe pagina trădătorilor de țară și popor .,INSULT
$USER0800,0,"Kamala Kămila să stea la ea acasă, NU ARE CE SĂ CAUTE ÎN ROMÂNIA!",OTHER
$USER1827,1,"Mamelor, veniti în strada! Mamelor, veniti sa ne salvam copii! Iesiti din casa, daca va pasa! Toate Mamele din tara, veniti sa stam aici sa ne protejam copii! In strada!",OTHER
$USER1741,0,PACE NETRALITATE LIBERTATE,OTHER
$USER0055,0,Felicitări bravi români,OTHER
$USER1817,0,Are 100 de aplaudaci acolo,OTHER
$USER1819,0,Cămila acasă peste ocean,OTHER
$USER1828,0,Adunatura de prosti ce sunteți,INSULT
$USER1786,0,"ROMANIA NEUTRA , NU RAZBOIULUI , IN NUMELE LUI ISUS HRISTOS , AMIN!",OTHER
$USER1820,0,Neamestecul in treburile interne ale altor state!!!! ROMANIA -NEUTRĂ,OTHER
$USER1829,0,România treziți-vă,OTHER
$USER0126,2,BRAVO DESPINA SPOIALA!!! MULTUMIM PENTRU TOT CE FACI PENTRU ROMANIA NOASTRA!,OTHER
$USER1754,0,"Interesant nu au putut sa dea de tine pt ca sclavii luale-am familia in pl de servicii slugi ale guvernului barau asta. Ba, io sa va iau morti-n pl sclavilor !",ABUSE
$USER1830,0,Diana si noi Romancele va promovam.,OTHER
$USER1828,0,Mars la Moscova de unde ai venit și ia-ți și retardații după tine,INSULT
$USER1637,0,Sa vorbească ANGELO GEORGIANO ! SI DESPINA SPOIALĂ ! FELICITĂRI LOR PENTRU ORGANIZATIE PENTRU VIAȚĂ !,OTHER
$USER1821,0,Va iubim Doamna Diana si ma rog lui bunu dumnezeu sa fie alaturi de dumneavoastra ca sunteti cu un suflet extra ordinary pentru tot poporu Romaniei Doamne ajuta sa fie pace nu vrem razboi,OTHER
$USER1820,0,La mulți ani binecuvântați de Dumnezeu tuturor femeilor cu ocazia zilei de 8 Martie,OTHER
$USER1808,0,"Starul global a spus ca romanii au invatat Bucovina de Nord ,iar limba romana a fost interzisa in Cernauti...",OTHER
$USER0800,0,MARȘ LA WC CĂ EȘTI PLINĂ...,INSULT
$USER1831,0,Clara Popescu ai copii??? Troll,OTHER
$USER0136,0,Cinste Angelo Giorgiani mereu e aproape de popor în Italia,OTHER
$USER0168,0,Bine a ti venit dle Giorgianni!,OTHER
$USER1832,0,La mulți ani sănătoși sa va dea Dumnezeu multă sănătate!Felicitări!,OTHER
$USER0833,0,Vrem anticipate,OTHER
$USER1785,1,"Felicitări d nului Angelo Giorgiana ,mult succes in continuare",OTHER
$USER1587,1,"Clara Popescu ești intrusă,ai cont fals, ți-am verificat contul mai fraiere, ți-ai făcut cont fals esti un gunoi",ABUSE
$USER1833,0,Respect maxim pt cei prezenți!,OTHER
$USER1834,0,Va iubesc si VA doresc tot binele din lume fericire sănătate să ajungeți PRESEDINTELE TARII ROMANESTI. DOAMNE AJUTA SA FIE BINE IN TARA ACEASTA SI SA AVEM PACE SI LINISTE.,OTHER
$USER1835,0,Vin eu să traduc.,OTHER
$USER1836,0,România NEUTRALITATE,OTHER
$USER1837,0,"Mucurestenilor rușine să vă fie ,aveți ouă sub cur !Dormiți somnul de veci !Neutralitate !",INSULT
$USER1789,1,"Le este frică de popor, ieșirea masivă ar schimba multe",OTHER
$USER1838,0,Poporul va iubește Stimata Doamna astăzi de 8 martie va urez un călduros la mulți ani !,OTHER
$USER1796,0,Va iubesc și cred ca Dumnezeu o sa ne apere,OTHER
$USER1785,0,"Pace ,pace pace ,pace ,",OTHER
$USER1615,0,da așa Este are Dreptate Omu,OTHER
$USER1839,0,"Clara Popescu dacă nu iti place pleacă, suntem destui și fara tine",OTHER
$USER1840,0,Criminali Criminali,OTHER
$USER1797,0,Si trebuie sa plateasca,OTHER
$USER1637,0,Nu tradice cuvânt cu cuvânt !,OTHER
$USER1841,0,Respect și prețuire vouă oameni minunați,OTHER
$USER1839,0,Jos tradatorii din guvern!,OTHER
$USER1842,0,Bravoooooooooooo,OTHER
$USER1843,0,Sunteți vreo 50 de pacăliți aveți poză făcută de sus se împuținează prostimea se prinde că osânza asta e o șarlatană în slujba Rusiei o trădătoare jalnica ce vinde poporul român !!,ABUSE
$USER1844,0,Pace. Libertate Neutralitate. Naționalizare. !!!Pentru. Români.. Pentru toți oamenii. !!!,OTHER
$USER1845,0,BRAVO ANGELO GIORGIANI.,OTHER
$USER1846,0,"In loc sa faceti ceva, aveti tot timpul de comentat, sa ti fie rusine",OTHER
$USER1785,0,"Bravo,d le Angelo",OTHER
$USER1847,0,"Copii noștri NU sunt cobaii nimănui ,venim peste voi lichelelor .O sa dispăreți și voi și americanii de pe pământul nostru românesc",ABUSE
$USER1848,0,Doamne ajuta acestui mare domn pentru curajul dumnealui .... cinste acestui om este de aplaudat.Respect .,OTHER
$USER1849,1,Hoți hoți criminali trădători,OTHER
$USER1615,1,Bravo felicitări Domnule Angelo v,OTHER
$USER1844,2,Afară din țară cu toți trădătorii și vânzătorii de țară. !!!,OTHER
$USER1846,0,"Asteapta sa le duca copiii la razboi, poate asa se trezesc",OTHER
$USER1730,0,DOAMNA SOSOACA NU ANTELEG ASTIA CARE CONDUC ROMANIA TREBUIE SCOSI AFARA CU FORTA SI PRELUATI DUMNEAVOASTRA PUTEREAAAA REVOLUTIEEE,OTHER
$USER1850,0,Doamna Diana Romanii va iubeste.,OTHER
$USER1693,0,Bravo felicitări f bine,OTHER
$USER0055,1,Tot răul făcut de acești criminali timp de doi ani toate se vor întoarce împotriva lor. Nu vor scăpa de judecată poporului și de judecată lui Dumnezeu.,OTHER
$USER1513,1,Sa de-a Dumnezeu să meargă toți după gratii cei care au provocat crimele împotriva umanității!!!!,OTHER
$USER1785,0,"Sa fie judecați ,toți cei care au comis genocid",OTHER
$USER1851,1,"Să îmi trăiți oameni minunați, augurii onorevole ANGELO GEORGIANI felicitari distinsă doamna avocat și senator Diana Iovanovici Sosoaca!",OTHER
$USER1852,0,BRAVOOO Angelo Giorgiani!!!,OTHER
$USER1853,0,Dumnezeu nu va lasa poporul roman,OTHER
$USER1731,1,"Ei s-au vaccinat cu ser fiziologic ,iar prostimea cu VACCINUL MORTAL",OTHER
