id,text,label
23799,"e clar ca unguru nu ii va ajuta pe unguri:))

mor de ras!!!:))
acum stim de ce tine [PERS] asa de tare de arbitrii:))",OTHER
26875,"bai JAMBON uman si tu esti mare specialist ma in fotbal care ai fost ""doctor"" la puscarie. poate ai fost si fetitza lor ;)) desii nu mi te imaginez intr-o fustitza. bleahhhhh. ti se mai spune si BUTOI PLIN CU K A K A T",ABUSE
14540,cheam-o pe mama ta sa arbitreze bai nebunule care esti... trebuia sa-l omoare pe oaia capitan...,ABUSE
3354519,"De-al dracu am scris si am să mai scriu zilnic , ca să-i inebunesc !! : ))))))",PROFANITY
33677,"Ne-ati facut de ras futuu-va in guura de javreee, nu sunteti in stare sa bateti o echipa de top 500 in europa VARZA",ABUSE
18484,Doamne! citi stelisti imbecili scriu pe aici. Mai ta,INSULT
21811,"[PERS] esti....PE..N
 ES..CU..LI..BI.L!!! te asemeni cu  [PERS] de la chiajna !!! Doi parveniti din fotbal,daca ma gandesc mai bine, DOI ratati IN A(.NA.)LE FOTBALULUI !!!Jigodii imputite!",INSULT
15791,"un gentleman adevarat .. nu cioban k lingau ala d [PERS].

Respect [PERS]
Steaua85",ABUSE
39632,cine fura??????? [PERS] si daca fura sa ii ..... in gura,ABUSE
8625,"Da ia ma toata echipa lu [ORG] cum ti-ai dori tu mancami-ai pula de stelist.ce pula mea cauta [PERS] si [PERS] la lot ?aurolacu pizdi,sa il sugi pe [PERS] care te plateste,sclavule.Te folosesti de echipa nationala sa vinzi jucatori lui [PERS] afara pe bani buni ca ai comision.asta e o rusine",INSULT
9136,":)))) tare bfg, ai perfecta dreptate. daca [PERS] a gresit ca a tinut mingea in mana... arbitru trebuie sa decida asta..nu orice jucator care sa-si faca el dreptate. nu-l pedepsesti tu ca jucator, il pedepseste arbitrul. trebuia rosu la [PERS] si fault la [PERS] inainte sa-l ""loveasca"" pe respectivul jucator de la [ORG].",OTHER
19777,~_M_~U_~_I~_E   [ORG]  O echipa de sprukatiiiiii :<I,INSULT
10692,Pacat. Olandezii mai ca plangeau cand ne-au dat golul. Si ne-au batut atunci cand au realizat ca noi nu o sa fim nici in 1000 min in stare sa marcam..de ce??? pentru ca nu e normal sa vrei sa bati o echipa fara sa ai varfuri...Labanel este un comision pe care si-l ridica [PERS] daca mergea combinatia..asa ca Bine ai revenit [PERS].,OTHER
20007,"Eu proun un tandem: Argaseala - [PERS] supervizati de [PERS] si [PERS], doar ei sunt cei mai priceputi si poate asa o-sa fie si liniste.",OTHER
31739,"[PERS], CIOCU' MIC! VEZI DE STRAINATATEA TA!!",OTHER
21589,"Am o propunere ,la felul cum se manifesta [PERS] pe margine ar trebui sa-i fie construita o cusca speciala ,arata foarte bine etapa trecuta dupa gardul ala cred ca acolo e locul lui .M-am uitat aseara la [ORG] Campionilor ,la-ti vazut pe [PERS] si Arsen Wenger antrenori civilizati din tari civilizate din fotbal civilizat ,fara garduri seperatoare intre teren si tribune cu spectatori care mai stiu sa cante si altceva decat muie x ,muie y",PROFANITY
23595,"Or fi moldovenii putin mai ramasi in urma fata de restul tarii si cine nu ar fi daca timp de sute de ani iti arzi avutul sa nu ti-l ia turci. Insa merita mult mai mult respect decat toata muntenia voastra plina de lingai ce au ales ca si cale de supravietuire pupatul in dos, spaga si injunghiatul pe la spate. Asta o spune un ardelean ce a trait ani buni si in moldova si in sud...",INSULT
8767,"Singurele adversare care au dreptul sa fie abordate de [ORG] in vederea unui blat sunt [PERS], [ORG], [ORG], [ORG], si in general echipe care inca mai joaca fotbal. [ORG], [ORG], [ORG], [ORG]-ul... please... astea sunt echipe pe care le batem la scor, in inferioritate numerica. Pe ce ma bazez cand spun asta? Priviti rezultatul direct din Ghencea. Pe asta ma bazez.",OTHER
23497,bai analfabetule pupincurist. tu ce treaba ai sa-l aperi? sa-l de afara. asta merita. a luat banii ciobanului.,ABUSE
13716,"Dupa ce stati cu punga la gura in canale,mai aveti curajul sa criticati? Pacat de echipele la care va considerati ""FANI""",INSULT
19981,BUN...CAND SI UNDE A SPUS VREUN OFICIAL AL [ORG] CA BANII VENEAU DE LA [ORG]? A? IN NICIO SECUNDA...DE UNDE TRAG ACEASTA CONCLUZIE CEI DE LA [ORG]? DAR STELISTII? DOAR DC NU SE SIMT VINOVATI![ HAI CA VA DATI DE GOL SINGURI!,OTHER
13391,"pt. m5yum

bah prietene noi suntem niste ciobani care nu stim sa scriem decat injurii? de tine ce zici mah bozgor spurcat cu cas la gura? incercati sa va incurajati echipa si lingeti-l in cur pe obezul ala de [PERS] si abia dupa ce o sa aveti o echipa cu palmaresu [ORG] sa vorbiti. pana atunci taci in p... mea din gura de frustrat. va e frica ca o sa pierdeti si campionatul asta.",ABUSE
11551,"Nu am nimic de zis despre subiectul de mai sus, ptr ca mi se pare fara noima si care incearca sa destrame [PERS]...Dar azi noapte nu am putut dormi ptr ca ma tot batea un gand/o intrebare: STIE CAREVA CE CHIRIE PLATESTE FC [PERS] PTR STADION? Cred ca una foarte mare ptr ca se afla destul de aproape de centru Bucurestiului...Daca stie cineva sa-mi raspunda va rog frumos s-o faceti;ptr ca la noapte vreau sa dorm.",OTHER
5219002,Bai Maneleton nu se poate bate o Dacie functionala cu un Mercedes functional dar daca Mercedesul isi pierde motorul Sanmartean si rotile [PERS] incepe Dacia sa te depaseasca al dracului de bine!,PROFANITY
15855,"Bafta multa!!! [ORG] nu te merita!!!!

Respect pt tot ce ai facut la [ORG]!",OTHER
44569,"Bai refire, esti prost de mori. La fel ca si cei care cred ca a premia sa joci corect e dare de mita, din punct de vedere legal. Banii de la sponsori ce sint atunci?
Mergeti si va impuscati, mai scapa lumea de idioti ca voi.",ABUSE
5154344,"Nu-l mai injura pe Qpax ba, ce naiba?! 

Mai bine spuneai ceva de Den Haag, sau Feyenord!",PROFANITY
9082,tudorrrr....mortii ma-tii de bulangiu...dc ai ai arbitrat as in seara asta???....ai luat bani bulangiule...rusine tarane....in divizia judeteana trebuie sa te duci....un pik de bun simt....sa se aleaga prafu de tine si de familia ta....dezlegare de blestem la tot neamu tau si toate rudele tale pt bani pe [PERS] iai luat...sa fie de kapu tau si de kapu la toti dinamovistii...sa terminati pe 6 caini spurkatii...,ABUSE
15584,"(un stelist)

Omul asta a facut ceva in viata. Voi, astia care-l injurati, ce-ati facut?",OTHER
1756688,"i se permit cam multe si lui [PERS] asta, jos palaria pentru el, ok, ii multumim pentru tot ce a facut pentru [ORG], dar deja se intinde mai mult decat ii este patura, e democratie si fiecare e liber sa isi exprime parerea fara sa fie in...chis sau lovit cu pietre, omu a spus-o din suflet,mai bine sa fi sincer decat demagog sa spui ca tii cu [ORG].tot respectul pentru [PERS], un baiat sincer si prea direct pentru tara asta de rahat,deranjeaza pe multi.",PROFANITY
44858,"[PERS] copilul minune ne da noua ceva...nu e frumos...am fost si eu pionier, am trait si in democratie, da buna crestere si bunul simt nu se dobandesc in functie de regimuri...si in al doile rand nu cred ca ajungi :)",OTHER
23875,sa i trag pe totzi ungurii pe sula lui [PERS] [ORG] campioana,ABUSE
34321,"Bine baieti ati facut un meci de vis.Felicitari!![PERS] ai fost rege pentru 90 de minute,tineti-o tot asa!",OTHER
31874,"nebun sa fii sa zici despre meciu asta ca a fost blat. a fost jalnic, da. penibil, sigur. la cum a jucat [ORG] zici ca ea a trantit meciu.",ABUSE
24344,BAAAAAAA....CICA VEDETI GOLURILE ETAPEI 31...A DRAKULUI SA FITI...DA GOLUL LU CLEMENT UNDE MATA E....?SUNTETI PRAF...BRAVO [PERS] ....HAIDE [ORG]...POATE BAT SI OLTENII AIA PROSTI O DATA IN VIATA LOR CU FOLOS..,ABUSE
6029489,"[ORG] a umilit-o pe [PERS] dar n-a castigat...cum dracu vine asta !!!!! ?????  Hai sa va spun eu ce inseamna umilit nea [PERS]. Manchester [ORG] a castigat cu [ORG] la Bucuresti acum cateva zile,daca va aduceti aminte cu scorul de 5-0,si 2 penaltiuri ratate,adica 7-0,***Asta e umilinta bai ciobane,***",PROFANITY
12131,MAI CACATULE TE IEI DE [ORG] VEZI-TI CACATU DIN FATA TA PROSTANE MUI OTELUU,INSULT
24804,"[PERS] e cel mai slab antrenor din [ORG]...la ce valori are ,trebuia sa-i bata de [ORG] cu 5-0",OTHER
38516,"Eu cred ca [PERS] ar fi mai bine sa mearga la [ORG] pentru ca e mai dur joaca tare e bezmetic, intra dur de tot si are sange in coie....va saluta scooby doo",OTHER
40338,"VA DAM CLASA ORINDE SI ORICAND(FOTBAL,RUGBY,POLO)ULTIMU EX A FOST LA HANDBAL UNDE NE-AM PISSSAT PE VOI BERBECILOR !FORZZA [PERS]!",INSULT
43938,"Sa fie oare vorba despre aceeasi [PERS] care s-a pus capra in meciul cu KFR si apoi s-a facut lntre si punte prin antijoc si arbitru cumparat (numit de [PERS]) ca sa incurce pe [ORG]... Halal lichele sinteti mai, dar o sa vi se infunde voua in Europa si in campionatul viitor javre imputite",INSULT
16279,"[ORG] era obligata sa-i informeze si pe [ORG] de toate astea.Nu au facut-o, au mers pe ascuns pentru ca scopul lor este de a retrograda [ORG].
Oricine este contra lui [PERS] moare, dar acum a gresit mult,pentru ca orice timisorean simplu le pot face rau.
[PERS],[PERS], Prunea nu mai sunt in siguranta in [ORG] toata viata lor.
Demisia la tot [ORG], afara cu mafia.",OTHER
524598,duminica si luni am prins 5 x la pauza asa k mai taceti draq si ducetiva la solitaire sau la bomberman....k sa nu zic mario!!!!,PROFANITY
33180,deci cred ca e a 1000 a oara cand zic ca [PERS] e de KKT!!in afara unui meci bun in cupa [ORG] jardelul n-a miscat nimic..laca` cum poti sa-l titularizezi p-asta?!?!?! [PERS] cum plm poti sa-l selectionezi ba p-asta?!?![PERS]=prad si doamne da sa-l ia aston villa sa scapam drq 1 data de el..,PROFANITY
26326,"Blestemati sa fie m. [PERS], zambon, kasai, prunea, ei si copii lor, sa se chinuie toata viata cu boli carora sa nu li se gaseasca leacul. Sa dea d-zeu sa fiti macinati de cancer si voi si cei dragi voua.",ABUSE
43441,...dreptate mare aveti dar sondajul se refera la blaturi in meciuri...la altceva nu vad la ce sa fie [ORG] sub [ORG]...,OTHER
10257,Tin cu [ORG] de mic copil.Dar recunosc:SUNTETI BUNI!,OTHER
4695795,"De ce naiba mai avem aditionali, daca nimeni din cei 6 negrii mititei nu au vazut faza cu Ichim...dupa ce s-a uitat aditionalul, dupa folcloriste?",PROFANITY
16683,[ORG] nu mai are sansa pentru titlul.Dar a jucat fata de tur bine.HAI [ORG].,OTHER
14299,si cine e acest apropiat kre va informeaza pe voi...femeia de seviciu?,OTHER
37882,"GOL VALABIL! 

DACA SI IN UCL SUNTEM FURATI, E CLAR

POATE AU AUZIT CA SUNT 2 ECHIPE ROMANESTI IN [ORG] SI DUPA REZULTATUL [ORG]-ULUI DE ASEARA, AU ZIS CA PE MACAR UNA SA O ELIMINE, USOR USOR, CHIAR DIN PRIMUL MECI..

2 BARE SI UN GOL ANULAT! EU ZIC CA MERITAM USOR EGALUL! MAI ALES CA [ORG] A ABANDONAT MECIUL IN REPRIZA SECUNDA!

ASTA ESTE...CUI PE CUI SE SCOATE...POATE DATA VIITOARE...

FORZZA [ORG]!!!!!",OTHER
25533,"bai tigane ,taci dreaq din gura si lasa-l in pace pe [PERS] sa faca treaba ,nu mai amesteca apele ca si cum vezi Doamne la [PERS] nu e loc decit de tine sa de nulitatea aia de fi-tau ...,nu mai da tu sperante la suporteri ca de sperante au camara plina ,vezi dreaq de de lovelele tale linistit si nu te mai baga tu in treaba lui [PERS] . Nu te mai da cocos ca iti zic eu ca la cum se vinde la [PERS] si la citi bani se baga esti si tu o nulitate ...vezi dreaq de treaba ta ca esti tigan batrin ...",ABUSE
9822,Mda! Umarul a rezistat si [PERS] pe Torres nu l-a derenjat! [PERS] a jucat jenant!,OTHER
10004,"Asta seara 4-1

Ce echipe sunt alea de le-a antrenat [PERS] ?! :-))
Otelul-[ORG]-[PERS]-[ORG]-[ORG] ... fac parte din aceeasi categorie ! :-))
Grande allenatore LACA !",OTHER
157396,lacatuse te vede Doamne Doamne..iti bati joc de copilu ala de [PERS]..e peste naga si [PERS] si [PERS]..laso draq de 3 etape nu il bagi..inventezi accidentari cand el e certat cu tine..ai grija ca toate lucrurile urate se vor intoarce impotriva ta o data..aku nu avem ce sa iti reprosam ca esti pe primu lok..dar daca vom pierde io nu o s t mai iert..ITI BATI JOC DE EL..il fortezi atata pe [PERS]...lasa-ne draq ca oricum il ia [PERS] la EURO..chiar daca nu o sa mai joace,PROFANITY
18454,te iubesc [PERS]...am luat la pariuri...esti nr 1...CRISTIANO [PERS] <<MAGIC>>,OTHER
9068,"FELICITARI! SUNTETI MINUNATE. FITI MAI CU TUPEU MIINE SI CIUFULITILE PE UNGUROAICE CACI SUNTETI  CELE MAI BUNE. AVETI INCREDERE CA NU V-O SPUN DIN COMPLEZENTA,VETI VEDEA LA OLIMPIADA CA SUNTETI CELE MAI BUNE.",OTHER
24390,"Un articol corect si la obiect. Poate il citeste si domnul ioanitoaia.Ar avea nevoie.
Un ultim lucru. Poate ca ar trebui sa riscam sa primim 5 goluri pe meci dar in 4-6 ani sa avem o echipa adevarata decat sa ne zbatem in mediocritate.",OTHER
17623,"hahaha stoisti jegosi poate v-ati bucurat prea repede in frunte cu CACACIUSI, [PERS] (bagamiasi poooola in mortii tai) si rahatul fecali",ABUSE
23498,"ce razbunare?cit creier are si lumi nu imi vine sa cred ,parca v-ar fi luat Ungaria medalia la mondiale.S-au molipsit si fetele de la cretinul sef [PERS], care are cap de bou",ABUSE
40628,"Gogo, invata sa scrii inainte sa iti mai plimbi daravelele prin forumuri. Idiotule.",ABUSE
12395,"[PERS] [PERS] PE TOTI ROMANI SA MAI PLANGEM INCA O DATA DE BUCRIE .FORTA CAMPIONULE ,SANTEM ALATUR DE TINE .TE IUBIM",OTHER
25052,"Iarasi incep minciunile ca [ORG] transfera pe nu stiu cine , [PERS] si [ORG] la fel, avem o presa care reprezinta insusi spiritul romanesc!",OTHER
17009,oricum [ORG] ii praf..anu asta baieti..la muls oile:)),OTHER
42883,"doar asa pot sa intre rromii in [ORG] !! (pot sa joace doar in turul III preliminar, ca apoi tot in [ORG] ajung)  Si mai dadeati si declaratii ca voi nu vreti sa ajungeti asa in [ORG] !!! ma mir ca n-ati zis ""sa moara copiii mei de tzigan spurcat daca vreau in [ORG]""",ABUSE
26317,"pentru ""poporul dinamovist""

Fraticule, vad ca esti nemultumit, dar da si solutii...ca la critici esti tare...pe cine ai vedea matale in nationala? Alde [PERS] sau tiganul de margaritescu? sa fim seriosi...poate [PERS]? cred ca ar fi o gluma mai mult decit proasta...sa il punem antrenor pe [PERS]? ...urit vis...oricum, cind critici, vino si cu solutii, asa este normal...in rest, numai de bine la poporul dinamuist...",ABUSE
21212,Ia si zarurile cu tine si lasa-ne in amarul nostru.,OTHER
33028,"Mai JIBI ady...!!! [ORG] e pamint Ardelenesc nu reghetenesc !Ardelenii care traiesc aici sint Ardeleni nu unguri,eu nu am treaba cu bozgorii,si tu nu-i urasti mai tare ca mine dar una e una si alta e alta ,cit despre inteligenta Ta nativa  no coment ! esti limitat rau ,adica ingust,eu sint stelist de mic dar [ORG] a cistigat pe nedrept",ABUSE
18907,"@[PERS] ... esti cumva [PERS] [PERS] si acum ai facut blat cu [PERS]? Tot impotriva lui [PERS], hmm...",OTHER
40234,"daca a castigat careva postati va rog linia cu numerele castigatoare si premiu sa ne minunam si noi, locic mie imi mai trebuia 2 sau 6 sau 16 sau 32...:)",OTHER
26043,"Vorbim de galeria chefereului, adica a unei echipe mici, artificial umflate de banii unui om, cu dare de mana! Chefereul este conjunctural acolo sus, prin relatiile de tip militienesc aduse de [PERS] la [ORG].",OTHER
2649032,banu' ii ochiu dracului :))),PROFANITY
20446,sa-i s_u_g_e-ti P_u_la toti lu [PERS]....si tu [PERS] primu sa o S_U_G_I,INSULT
11363,Nu stiu care din noi 2 este cu adevarat supoter?Ramane de vazut!!,OTHER
25164,"Echipa FC [ORG] (Sezonul 2008) 

Patron: 

* Cioban [PERS] Z. Berbecali (Z. provine de la cuv. Zdreanta ... care este) 

Portari: 

* Colonel Oier Cernea (in Rezerva) 
* Zapata neagra (din specia ovina Robinson) 

Fundasi: 

* [PERS] 
* Emeghiara mioritica 
* Dorin G. Oaian 
* Oaia Golaneanski 
* Mielunesu 
* Berbec [PERS] 
* Tradatorada 
* Miorel [PERS] (capitan de plai) 

Mijlocasi: 

* Berbedica 

* [PERS] L. Ovin - Desi pare o oaie blanda si inofensiva ea es",ABUSE
14840,"idioata, proasta shi borata pe deasupra, mars la tine sub pod, jegoaso.",ABUSE
1578347,"Mai bine ati afla si ne-ati spune, ce jucator aduce [PERS] azi, maine (atacant), decat sa scrieti prostiile astea. Cum dracu sa-l dea [PERS] pe [PERS]. Probabil la schimb cu Spadacio...",PROFANITY
26831,"sa-mi spuna mie tigoinerii la ce se uitau fundasii iasiului cind a intrat [PERS] in careu, la golul 2. pai, avortatilor, sa moara sapoponaru daca asta n-a fost noncombat...",ABUSE
17068,"Ungurii sunt destepti? Eu n`am mai vz looseri mai mari ca ei!!! Din ditamai Imperiul, au ramas acum cu un petec, iar cei din [ORG] au ramas la mana ""taranilor"" de romni, cer autonomie, pe care o vor primi cand va deveni [PERS] presedinte:)):))",ABUSE
17958,"[PERS] e un portar extraordinar (ca Stelist spun asta) si nu ar trebui sa ajunga la [ORG] ""Ungaria Extinsa"" Colosvaros. Ah si inca o chestie: [ORG] Colosvaros nu a fost, NU este si NU va fi NICIODATA rivala vreunei echipe din campionat decat eventual a Utei, [ORG], [ORG] sau Puli Temesvaros. AFARA! AFARA! Cu ungurii din tara.",ABUSE
9913,"ba kktule, capra sta ma - ta. ai inteles? du -te -n mm de r@hat ce esti si nu-ti mai da tu cu parerea. ma pi.sh pe tine si pe zdreanta StOAIA. Va e ciuda ca nu toti stau capra in fata voastra, ca asa ati fost obisnuiti. Sictir! Si nu mai altura Iasul langa mizeriile alea. Ai inteels, ma papagalule?",ABUSE
137145,"E clar...greu in [ORG], dar cand il ai si pe [PERS] impotriva.........Chiar incepeam sa ma iau de [PERS] care contesta arbitrajele, dar acu ii dau dreptate.....Nu se poate...da dracului galben, nu strica jocul din min 6
",PROFANITY
10866,"Lupta ca in codru pentru asa meci. Cel mai bine ar fi sa-l dati pe [ORG] TV ca sa-l vada 5% din microbisti, ca poate asa se goleste sacul cu bani mai repede si va dati seama ca sunteti penibili!!!!!1",INSULT
23384,sau daca nu vrea sa plece...faceti rost de un bilet dus spre cimitir!,ABUSE
25255,baa [PERS] e slaba rau  cum sa bata [ORG] ?     RATATILOR,INSULT
2672337,"Asa a crezut si Cotto ca daca sta lipit de Mayweather are sansa sa-l bata la schimb de pumni. Da' de unde, e dracu' gol Mayweather asta.",PROFANITY
11758,ciocu_stelistu mai usor in mor tii ma tii cu injuraturile la adresa oltenilor. (mesaj care vine de la un oltean stelist),ABUSE
4820762,"Ce dracului să mai plafonezi la el? Ca și Belgrădean, doi râsu-plânsu!",PROFANITY
13486,Respect Caludiu! Tot ce ai facut pt [ORG] nu va fi uitat. Vei primii aplauze in Ghencea pt ca meriti si pt ca ai caracter. Bafta in continuare!,OTHER
17533,incredibil cum cautati nod in papura! uita-tiva in PWLA mea in clasament sa vedeti ce scrie la goluri primite de [ORG] si comparati cu alte echipe. clasmentul spune totul... despre apararea [ORG],PROFANITY
9241,"Mai bine in B cu [ORG] decat in liaga cu valiza, mai bine in B cu [ORG] decat in [ORG] cu bricheta...",OTHER
16110,"poponaru asta de [PERS] nu are nici o treaba cu fotbalu..nush ce dracu il mai baga cineva in seama..a fost bun jucator,dar au apus vremurile lui demult.a fost si mare antrenor...secund",ABUSE
20015,"sa-l fereasca sfantu' pe ""laca"" sa nu-l bage pe [PERS] si sa ia bataie.
va fi injurat cum n-a fost vreodata.
totusi cred ca [PERS] i-a ordonat deja echipa.",OTHER
10244,"Suna promitator [PERS], insa problema este alta. Daca va confirma este f posibil ca datorita varstei la vara sa fie vanat de marile cluburi si asta inseamna sa-l pierdem repede pt ca [PERS] nu plateste salarii mari(o decizie aberanta) si tentatia unui [ORG] galonat va fi mare pentru [PERS]. Sper sa nu fie foarte repede un Cyril T. Bafta [PERS]!",OTHER
17977,"nu va mai munciti degeaba. Asta cu [PERS]- [ORG] e ca revolutia din 89, o sa afam mai tarziu cum s-au desfasurat lucrurile.ariati x solist.Sper totusi intr-o regie frumoasa(3-3)de exemplu",OTHER
40095,"De Gianini pe 07.05.2008 la 18:45#37
---
SA MORI DE CIUDA!!!!!!!!!!

Semnat: un dinamovist.
(v-am ""ajutat"" sa castigati titlu':)))))))))))))))))))))))))))",ABUSE
18942,"a da sunt buni dar nu au un locul cui sa joace pai [PERS] ar fi al 3 atacant din lot la ce experienta are si la cum joaca,[PERS] [PERS] iar un atacant care nu ar trebui sa rateze euro am vazut la cineva ca mai e si Ghioane care joaca destul de bine da [PERS] nu iul vede si la fel cu [PERS]. [PERS] o sa vezi la euro cand te trezesti ca nu o sa ai niciun atacant care sa dea goluri in afar de [PERS] si ca la fiecare tort trebuie sa pun si cireasa PAI [PERS] DE LA [ORG] DC????NU E LUAT",OTHER
9347,"hai Mirele...sa le aratam fotbal . nu ""forma de moment"" . inapoi in b cu voi .",OTHER
13286,"ba Popoviciu lui peste , lugojean analfabet ! auzi la el ca era sa intre in pamant de rusine ca se pisa [PERS] pe [ORG] ... ba lugojean cretin sa ne pisam pe tine si pe [ORG] si pe Ostaficiuca oricum nici la Lugoj nu o sa te mai primeasca aia de rahatzel ordinar si minicinoasa genetica",ABUSE
4601387,"Nu ca nu au luat jocul in serios, si-au batut joc de el si de spectatori. Ce naiba, nici macar nu alergau pe teren. Preferam sa ne dea 2-3 goluri dar macar sa vedem un meci frumos.",PROFANITY
13746,skello ti-am mai demonstart o data ca nu ai dreptate si ca acest proiect va avea finalitate datorita principiului UE in privinta fortei de munca doar din spatiul comunitar :)).. in schimb tu o tot dai cu legislatia pacat ca nu o intelegi.,OTHER
22933,"sunt fericit in continuare dupa seara de vis oferita de [ORG]. Cat despre [PERS] [PERS] sa nu uitati ce a zis dorin chiotea aseara la fanatik show (,,cand am fost la Beijing am intalnit in jur de 20 de romani care asteptau sa se opereze cu celule stem pe banii lui [PERS]""). MAGICA [ORG]",OTHER
20810,"bai, ""FORZA [PERS]"", se zice ""abereste"" si rimeaza cu ""[ORG] i-o be . este"" ! ai priceput ?",INSULT
12631,"Apa nu-i, lumina nu-i, sa-mi ..... ...... in el [PERS] .... Fortza [ORG]",OTHER
19175,"nu va inteleg mai tarzanilor.IN loc sa [PERS] mandri ca santetzi romani va cacatzi atata pe voi ca [PERS] nu e bun ca nu a fost gol frumos sasmd.Ce o sa facetzi la vara ?
hai [ORG] fara [PERS] sau ce draq vretzi?
drogat?-e treaba lui nu a ta 
mai bine nu mai scietzi nimic decat sa va batetzi joc de voi
HAIDE [PERS] !!!
HAIDE [ORG]!!!",ABUSE
26457,waii =)) [ORG]:X muiee steOAIAaaa 4 EveR:X .. OLeeee oLLee OllEE oLLaaaa Sa`I daMmmm muieeee lu stee`__auaaa`...:X .. UbesC FotbALul Dci uRASc ste___au_a !!! cea mai de kkt echipa :X,INSULT
20220,"Sa  va  ridik...k_k_...in deal , [[ORG]...lor ].Dupa  ora  voastra....este  deja  dimineatza...¿¿¿",PROFANITY
9478,ESTI SINGURUL MOLDOVEAN CARE SE CEARTA PE FORUM BRAVO TIE TINTE TARE NE DISTREZI,OTHER
13477,CORECT DOMNULE [PERS] AVETI DREPTATE IN AMBELE PRIVINTE,OTHER
24497,"bah, sunteti penibili, isi bate ala joc de voi in toate felurile. nu va e clar ca va foloseste la negocierea cu alta echipa? asta spune tot despre managementul echipei...dar este bine, ca [PERS] oricum nu vine si chiar daca vine, voi va reveniti prin etapa a 10-a hahahaha. loseri ca de obicei",INSULT
22929,S-a dus drk-ul o legenda. Grupa mortii a plecat acasa.,PROFANITY
19149,[ORG] CA INTOTDEAUNA PRIMA LA TOATE...FORTZA [ORG] MEREU SUPERIORI!!!,OTHER
20046,"eu si euu sunteti rupti de prosti amandoi,lasati omul sa-si faca treaba",INSULT
20639,"marsh gunoiule...mancator d branza nesimtit c esti...da' jucatorii [ORG] care plangeau in vestiar si care au castigat lupta p teren au vreo vina???

sunteti o mizerie bai stelistilor",INSULT
16624,NE PISHAM PE STEOAYA SI AI GALERIE SI LA TOTI STELISTI SA LE DAM LA MUYE,INSULT
35558,"Oameni buni, ce sa mai comentezi?... Uitati-va si voi la felul in care fiecare dintre cei doi antrenori intelege sa se prezinte in fata unui stadion de oameni si asta ar trebui sa spuna totul despre calitatile si structura umana a fiecaruia... Unul, [PERS], se prezinta ca scos din pachet, curat si elegant cum nu se mai poate in timp ce celalalt, [PERS], are alura unui t*i*g*a*n agresiv si periculos care pare sa te someze pe la colturi de strada si pe la intuneric...",ABUSE
19158,"Intrebare pt cei care se dau atoatestiutori in bileterie. Daca sunteti asa destepti, de ce nu ati aplicat in martie 2007 pe site-ul [ORG] pt bilete FMT [ORG]? Am fost putini smecheri care am facut asta si acum stam linistiti, avem biletele (adica le vom primi in mai).
Tragerea la sorti e ceva normal, se practica peste tot, daca nu v-a dus capu sa aplicati la [ORG] acum stati sa luati resturi de la nasu si [PERS]. HAHAHAHAHAHAHAHAHAHA",OTHER
7366603,"de ce naiba nu retrogradeaza astia pe vitan barzesti?
ce naiba mai asteapta?
este clar pentru toata lumea ca sunt cea mai slaba echipa din [ORG].
aduica ***?
dar ce rost ar mai avea vitan barzesti in [ORG]?
ce ar obtine?
nimic.",PROFANITY
15512,"Mai bine spuneai ca [ORG] a doua e mai buna, asta ai vrut sa spui de FAPT se vede de la o posta ca esti neam colorat !!!!!!",ABUSE
39039,Daca in anglia sau in campionate serioase se da penalty pentru asa ceva nu ma mai uit la fotbal niciodata...nu va e rusine [ORG] de ce incercati sa faceti? mai puneti problema de ce nu avem arbitrii va spun eu ca fotbalistii din [ORG] sunt mai rau ca femeile s-au obisnuit la fiecare rahat de contact sa se arunce pe jos.,INSULT
7206721,Alta laba trista!!!!!!!!!!!!!!,PROFANITY
33246,"sho am sunat la fed. si am luat la primele 2, le-am zis ca n-am primit pe mail([ORG]) si mi-au zis dupa cnp. astia care ati luat cica nu e nevoie sa da-ti DA sau NU in mail de confirmare, doar daca le refuzi suni la ei. o sa vina si un formular tot pe mail unde bagi alte date legate de cazare,etc.",OTHER
21703,"""ai draq ce e ei"" nea [PERS]...ti-au facuto bagabontii...au in cap decat femei...cum ziceai matale:)))))))",INSULT
13122,"geminel si cu [PERS] sa se p.i*s.e toata [ORG] pe fatza voastra, copii stelisti fara minte si de [PERS] ce sa zicem ca doar a fost cioban si daca nu avea banii aia de ii are avea si el 2 clase",ABUSE
26417,priviti-l pe PORCU [PERS] cum plange cu lacrimi de slanina! si inca n-a furat-o de la [PERS]!,INSULT
43983,mitica......pamanturi neaerate sunt la departare de munti....tu unde esti?,OTHER
40700,"Datorita lui [PERS], [ORG] are ocazii de a marca in minutele 80-90 ! De cand nu am mai vazut asa ceva la [ORG] ? Sa atace in ultimele minute ! Multumim [PERS], multumim [ORG] !",OTHER
19102,"[PERS] si Margaritescu sunt niste inchipuiti. [PERS] este un balerin total n-are nici o treaba cu fotbalul de performantza, iar pe plafonatul ala de china nu-l duce capu nici cat o ceapa degerata...
Cu asa jucatori asa echipa...I-as recomanda lui [PERS] sa faca curatenie acolo la epavele alea inchipuite...[PERS], Margaritescu, C. [PERS], [PERS], [PERS], [PERS], [PERS] sunt niste verze;ce fotbalisti?
Cu astia o sa vedem ZERO performante pe un ritm de adormit copiii.
AFARA!",INSULT
